,score,year,logger,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140518_225900.wav,49.593790336813,2014,7a,120.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140518_235900.wav,32.99478219949832,2014,7a,174.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-15-14/20140519_005900.wav,26.63825286838603,2014,7a,20.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140502_194800.wav,12.175833338958904,2014,7a,174.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140502_204800.wav,17.682184756685107,2014,7a,136.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140502_214800.wav,26.94111726903539,2014,7a,131.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140502_224800.wav,22.12933723794979,2014,7a,241.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140502_234800.wav,8.427783029126536,2014,7a,5.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140503_004800.wav,19.601779479536955,2014,7a,132.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140503_194800.wav,22.424778238091687,2014,7a,281.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140503_204800.wav,44.94220836912594,2014,7a,93.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140503_214800.wav,28.26143965766281,2014,7a,24.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140503_224800.wav,12.902901553722113,2014,7a,51.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140503_234800.wav,40.680218879643235,2014,7a,252.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140504_004800.wav,20.52389473698438,2014,7a,250.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140504_194900.wav,10.333022660817068,2014,7a,50.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140504_204900.wav,24.588399959277357,2014,7a,174.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140504_214900.wav,43.376588907991945,2014,7a,283.5
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140504_224900.wav,25.074559210406875,2014,7a,245.0
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2014/7a/5-2-14/20140504_234900.wav,12.886026131894337,2014,7a,192.0
