,score,year,logger,time_stamp
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190225_203100.wav,234.4328172549676,2019,400,68.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190314_214400.wav,234.19311906575538,2019,400,230.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190220_212700.wav,232.8768613193755,2019,400,272.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_402/TEST_0+1_20190313_214300.wav,232.57632359958828,2019,402,72.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_399/TEST_0+1_20190218_182500.wav,231.52064653353327,2019,399,222.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190217_212400.wav,230.58771695289863,2019,400,20.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190214_232200.wav,230.36214437951557,2019,400,136.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190209_191700.wav,230.244362466146,2019,400,53.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190313_194300.wav,230.07119669932146,2019,400,231.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190301_233400.wav,226.96053345166132,2019,400,227.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190310_234100.wav,225.67849078580568,2019,400,34.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190211_221900.wav,225.44531177725202,2019,400,113.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_399/TEST_0+1_20190303_213600.wav,224.94936618110734,2019,399,225.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_399/TEST_0+1_20190224_223000.wav,224.2738274467902,2019,399,261.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_399/TEST_0+1_20190216_232300.wav,223.63892098157586,2019,399,228.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190310_204100.wav,223.41227675567131,2019,400,11.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_399/TEST_0+1_20190228_193300.wav,223.10570209524462,2019,399,19.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190223_202900.wav,222.69077355025686,2019,400,4.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190218_202500.wav,222.11916072125135,2019,400,156.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190226_233200.wav,221.44110727634376,2019,400,25.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190218_192500.wav,219.39707119471547,2019,400,256.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190307_213900.wav,218.8496255004489,2019,400,252.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190221_222800.wav,217.97132043443423,2019,400,239.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190314_234400.wav,217.31844800870417,2019,400,291.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190216_192300.wav,216.5660403904863,2019,400,24.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190224_002900.wav,213.8993869572748,2019,400,78.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190214_202200.wav,213.69495010445908,2019,400,269.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190221_202800.wav,213.39175951411198,2019,400,7.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_399/TEST_0+1_20190302_193500.wav,213.33855621749905,2019,399,43.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190222_232900.wav,213.21570310621448,2019,400,155.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190307_203900.wav,213.17527003829554,2019,400,104.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190303_193600.wav,210.949882163129,2019,400,228.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190304_203700.wav,210.67748595582015,2019,400,187.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190313_224300.wav,207.9696469606272,2019,400,142.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_399/TEST_0+1_20190217_182400.wav,207.6949989215231,2019,399,211.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190317_224600.wav,207.63473532237327,2019,400,235.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_399/TEST_0+1_20190216_192300.wav,205.62667279817546,2019,399,282.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190226_023100.wav,205.60447275449897,2019,400,281.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190302_233500.wav,205.0541653930817,2019,400,22.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190218_022400.wav,203.85101641710878,2019,400,55.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190218_222500.wav,202.68134440905754,2019,400,201.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190316_214500.wav,202.57655802013562,2019,400,93.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190218_012400.wav,202.43744114073357,2019,400,3.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190410_010200.wav,202.16088450066633,2019,400,257.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190301_023300.wav,201.87602621688183,2019,400,9.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190209_211700.wav,201.64071778686122,2019,400,0.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190215_212300.wav,201.36220298639458,2019,400,2.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190311_004100.wav,200.40526199253884,2019,400,10.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190216_202300.wav,200.16578315484836,2019,400,299.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190302_003400.wav,199.73646864983462,2019,400,178.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190223_192900.wav,199.37152593003813,2019,400,221.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190308_013900.wav,199.10322299952034,2019,400,76.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190224_012900.wav,198.54111613930496,2019,400,93.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190224_022900.wav,198.4689210430583,2019,400,38.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190224_193000.wav,196.6723989363555,2019,400,291.5
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190217_202400.wav,196.42743359632362,2019,400,90.0
/Volumes/Expansion/Frog Call Project/Calling Data/FLSHE/FLSHE_2019/FLSHE_2019_400/TEST_0+1_20190315_004400.wav,195.43322545000962,2019,400,52.5
