Site,Start Date,Stop Date,Logger,Listener,Sample Date,Sample Time,Species,NAAMP,File ID,Notes
W27,2/23/2015,2/27/2015,2,MCD,2/24/2015,2102,PSNIG,1,20150224_210200,
W27,2/23/2015,2/27/2015,2,MCD,2/24/2015,2102,LISPH,2,20150224_210200,
W27,2/23/2015,2/27/2015,2,MCD,2/24/2015,2102,PSFER,1,20150224_210200,
W42,2/23/2015,2/27/2015,4,RKH,2/24/2015,2202,PSCRU,1,20150224_220200,
W42,2/23/2015,2/27/2015,4,RKH,2/24/2015,2202,PSFER,3,20150224_220200,
W42,2/23/2015,2/27/2015,4,RKH,2/24/2015,2202,PSNIG,3,20150224_220200,
W43,2/23/2015,2/27/2015,9,MCD,2/24/2015,2202,LISPH,2,20150224_220200,PSFER DISTANT
W43,2/23/2015,2/27/2015,9,MCD,2/24/2015,2202,PSNIG,1,20150224_220200,
W27,2/23/2015,2/27/2015,2,MCD,2/24/2015,2202,LISPH,1,20150224_220200,
W27,2/23/2015,2/27/2015,2,MCD,2/24/2015,2202,PSFER,1,20150224_220200,
W27,2/23/2015,2/27/2015,2,MCD,2/24/2015,2202,PSNIG,1,20150224_220200,PSORN DISTANT
W28,2/23/2015,2/27/2015,8,MCD,2/24/2015,2202,LISPH,3,20150224_220200,
W28,2/23/2015,2/27/2015,8,MCD,2/24/2015,2202,PSFER,2,20150224_220200,
W28,2/23/2015,2/27/2015,8,MCD,2/24/2015,2202,PSNIG,1,20150224_220200,
W29,2/23/2015,2/27/2015,7,MCD,2/24/2015,2202,LISPH,1,20150224_220200,
W29,2/23/2015,2/27/2015,7,MCD,2/24/2015,2202,PSNIG,1,20150224_220200,
W36,2/23/2015,2/27/2015,3,MCD,2/24/2015,2202,LISPH,1,20150224_220200,
W37,2/23/2015,2/27/2015,5,MCD,2/24/2015,2202,PSNIG,1,20150224_220200,LISPH DISTANT
W39,2/23/2015,2/27/2015,6,MCD,2/24/2015,2202,PSNIG,1,20150224_220200,
W40,2/23/2015,2/27/2015,10,MCD,2/24/2015,2202,PSNIG,2,20150224_220200,LISPH DISTANT
W41,2/23/2015,2/27/2015,1,MCD,2/24/2015,2202,LISPH,2,20150224_220200,
W41,2/23/2015,2/27/2015,1,MCD,2/24/2015,2202,PSNIG,2,20150224_220200,
W42,2/23/2015,2/27/2015,4,RKH,2/24/2015,2202,LICAP,1,20150224_220200,
W42,2/23/2015,2/27/2015,4,RKH,2/24/2015,2202,LISPH,2,20150224_220200,
W27,2/23/2015,2/27/2015,2,MCD,2/24/2015,2302,LISPH,1,20150224_230200,
W43,2/23/2015,2/27/2015,9,MCD,2/24/2015,2302,PSNIG,1,20150224_230200,
W27,2/23/2015,2/27/2015,2,MCD,2/24/2015,2302,PSNIG,1,20150224_230200,
W28,2/23/2015,2/27/2015,8,MCD,2/24/2015,2302,LISPH,1,20150224_230200,
W28,2/23/2015,2/27/2015,8,MCD,2/24/2015,2302,PSFER,1,20150224_230200,
W28,2/23/2015,2/27/2015,8,MCD,2/24/2015,2302,PSNIG,1,20150224_230200,
W29,2/23/2015,2/27/2015,7,MCD,2/24/2015,2302,LISPH,1,20150224_230200,PSNIG SOMEWHAT DISTANT
W29,2/23/2015,2/27/2015,7,MCD,2/24/2015,2302,PSNIG,1,20150224_230200,
W36,2/23/2015,2/27/2015,3,MCD,2/24/2015,2302,LISPH,1,20150224_230200,
W37,2/23/2015,2/27/2015,5,MCD,2/24/2015,2302,NOCAP,1,20150224_230200,PSNIG AND LISPH DISTANT
W39,2/23/2015,2/27/2015,6,MCD,2/24/2015,2302,NOCAP,1,20150224_230200,
W40,2/23/2015,2/27/2015,10,MCD,2/24/2015,2302,PSFER,1,20150224_230200,"LISPH DISTANT, DOG BARKING"
W40,2/23/2015,2/27/2015,10,MCD,2/24/2015,2302,PSNIG,2,20150224_230200,
W41,2/23/2015,2/27/2015,1,MCD,2/24/2015,2302,LISPH,2,20150224_230200,
W41,2/23/2015,2/27/2015,1,MCD,2/24/2015,2302,PSFER,1,20150224_230200,
W41,2/23/2015,2/27/2015,1,MCD,2/24/2015,2302,PSNIG,1,20150224_230200,
W42,2/23/2015,2/27/2015,4,RKH,2/24/2015,2302,LICAP,1,20150224_230200,
W42,2/23/2015,2/27/2015,4,RKH,2/24/2015,2302,LISPH,2,20150224_230200,
W42,2/23/2015,2/27/2015,4,RKH,2/24/2015,2302,PSCRU,1,20150224_230200,
W42,2/23/2015,2/27/2015,4,RKH,2/24/2015,2302,PSFER,3,20150224_230200,
W42,2/23/2015,2/27/2015,4,RKH,2/24/2015,2302,PSNIG,2,20150224_230200,
W43,2/23/2015,2/27/2015,9,MCD,2/24/2015,2302,LISPH,3,20150224_230200,
W27,2/23/2015,2/27/2015,2,MCD,2/24/2015,2302,PSFER,1,20150224_230200,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2,PSFER,1,20150225_000200,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2,PSNIG,3,20150225_000200,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2,LISPH,3,20150225_000200,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2,PSCRU,1,20150225_000200,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2,PSNIG,1,20150225_000200,
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2,LISPH,2,20150225_000200,
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2,PSFER,1,20150225_000200,
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2,PSNIG,1,20150225_000200,
W28,2/23/2015,2/27/2015,8,MCD,2/25/2015,2,LISPH,1,20150225_000200,"PSFER, PSORN, PSNIG DISTANT"
W29,2/23/2015,2/27/2015,7,MCD,2/25/2015,2,LISPH,1,20150225_000200,COYOTES CALLING
W29,2/23/2015,2/27/2015,7,MCD,2/25/2015,2,PSNIG,1,20150225_000200,
W36,2/23/2015,2/27/2015,3,MCD,2/25/2015,2,NOCAP,1,20150225_000200,COYOTES CALLING
W37,2/23/2015,2/27/2015,5,MCD,2/25/2015,2,LISPH,1,20150225_000200,COYOTES CALLING
W37,2/23/2015,2/27/2015,5,MCD,2/25/2015,2,PSNIG,1,20150225_000200,
W39,2/23/2015,2/27/2015,6,MCD,2/25/2015,2,NOCAP,1,20150225_000200,COYOTES CALLING
W40,2/23/2015,2/27/2015,10,MCD,2/25/2015,2,PSNIG,2,20150225_000200,LISPH DISTANT COYOTES CALLING
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,2,LISPH,1,20150225_000200,
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,2,PSFER,1,20150225_000200,
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,2,PSNIG,2,20150225_000200,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2,LICAP,1,20150225_000200,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2,LISPH,3,20150225_000200,NAAMP 2/3
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2,PSCRU,1,20150225_000200,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,1903,PSNIG,2,20150225_190300,
W39,2/23/2015,2/27/2015,6,MCD,2/25/2015,1903,NOCAP,1,20150225_190300,
W37,2/23/2015,2/27/2015,5,MCD,2/25/2015,1903,PSNIG,2,20150225_190300,
W36,2/23/2015,2/27/2015,3,MCD,2/25/2015,1903,NOCAP,1,20150225_190300,RAINING
W29,2/23/2015,2/27/2015,7,MCD,2/25/2015,1903,PSNIG,2,20150225_190300,RAINING
W28,2/23/2015,2/27/2015,8,MCD,2/25/2015,1903,PSFER,1,20150225_190300,RAINING
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,1903,PSNIG,1,20150225_190300,
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,1903,PSFER,1,20150225_190300,RAINING
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,1903,LISPH,1,20150225_190300,
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,1903,PSFER,1,20150225_190300,
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,1903,PSNIG,2,20150225_190300,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,1903,PSNIG,1,20150225_190300,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,1903,PSCRU,2,20150225_190300,RAINING
W40,2/23/2015,2/27/2015,10,MCD,2/25/2015,1903,PSNIG,1,20150225_190300,RAINING
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,1903,LISPH,1,20150225_190300,NAAMP 2/1
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,1903,LICAP,1,20150225_190300,RAIN
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2003,PSNIG,1,20150225_200300,PSFER DISTANT
W28,2/23/2015,2/27/2015,8,MCD,2/25/2015,2003,PSCRU,1,20150225_200300,RAINING
W29,2/23/2015,2/27/2015,7,MCD,2/25/2015,2003,PSNIG,1,20150225_200300,RAINING
W36,2/23/2015,2/27/2015,3,MCD,2/25/2015,2003,NOCAP,1,20150225_200300,RAINING
W37,2/23/2015,2/27/2015,5,MCD,2/25/2015,2003,PSNIG,2,20150225_200300,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2003,PSCRU,2,20150225_200300,"PSFER, LISPH DISTANT"
W40,2/23/2015,2/27/2015,10,MCD,2/25/2015,2003,PSFER,1,20150225_200300,RAINING
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,2003,PSFER,1,20150225_200300,
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,2003,PSNIG,1,20150225_200300,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2003,PSNIG,2,20150225_200300,
W39,2/23/2015,2/27/2015,6,MCD,2/25/2015,2003,NOCAP,1,20150225_200300,
W39,2/23/2015,2/27/2015,6,MCD,2/25/2015,2103,NOCAP,1,20150225_210300,
W37,2/23/2015,2/27/2015,5,MCD,2/25/2015,2103,PSNIG,1,20150225_210300,
W36,2/23/2015,2/27/2015,3,MCD,2/25/2015,2103,PSFER,1,20150225_210300,RAINING
W29,2/23/2015,2/27/2015,7,MCD,2/25/2015,2103,PSNIG,2,20150225_210300,RAINING
W28,2/23/2015,2/27/2015,8,MCD,2/25/2015,2103,PSNIG,1,20150225_210300,
W28,2/23/2015,2/27/2015,8,MCD,2/25/2015,2103,PSFER,2,20150225_210300,RAINING
W28,2/23/2015,2/27/2015,8,MCD,2/25/2015,2103,PSCRU,1,20150225_210300,
W28,2/23/2015,2/27/2015,8,MCD,2/25/2015,2103,LISPH,1,20150225_210300,
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2103,PSNIG,1,20150225_210300,
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2103,PSFER,1,20150225_210300,RAINING
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2103,LISPH,1,20150225_210300,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2103,PSNIG,2,20150225_210300,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2103,PSCRU,3,20150225_210300,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2103,LISPH,1,20150225_210300,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2103,PSNIG,2,20150225_210300,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2103,LISPH,2,20150225_210300,
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,2103,PSNIG,2,20150225_210300,PSFER DISTANT
W40,2/23/2015,2/27/2015,10,MCD,2/25/2015,2103,PSFER,1,20150225_210300,
W40,2/23/2015,2/27/2015,10,MCD,2/25/2015,2103,PSNIG,1,20150225_210300,RAINING
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,2103,LISPH,1,20150225_210300,PSFER DISTANT
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2203,LISPH,1,20150225_220300,
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2203,PSFER,2,20150225_220300,
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2203,PSNIG,1,20150225_220300,
W28,2/23/2015,2/27/2015,8,MCD,2/25/2015,2203,PSFER,1,20150225_220300,RAINING
W29,2/23/2015,2/27/2015,7,MCD,2/25/2015,2203,PSNIG,2,20150225_220300,RAINING
W36,2/23/2015,2/27/2015,3,MCD,2/25/2015,2203,PSFER,1,20150225_220300,RAINING
W36,2/23/2015,2/27/2015,3,MCD,2/25/2015,2203,PSNIG,1,20150225_220300,
W37,2/23/2015,2/27/2015,5,MCD,2/25/2015,2203,PSNIG,2,20150225_220300,
W39,2/23/2015,2/27/2015,6,MCD,2/25/2015,2203,NOCAP,1,20150225_220300,
W40,2/23/2015,2/27/2015,10,MCD,2/25/2015,2203,NOCAP,1,20150225_220300,PSFER DISTANT
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,2203,LISPH,1,20150225_220300,
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,2203,PSNIG,2,20150225_220300,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2203,LISPH,2,20150225_220300,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2203,PSNIG,3,20150225_220300,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2203,LISPH,2,20150225_220300,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2203,PSCRU,2,20150225_220300,
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2303,LISPH,1,20150225_230300,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2303,PSNIG,1,20150225_230300,
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2303,PSNIG,1,20150225_230300,
W28,2/23/2015,2/27/2015,8,MCD,2/25/2015,2303,LISPH,2,20150225_230300,RAINING
W28,2/23/2015,2/27/2015,8,MCD,2/25/2015,2303,PSCRU,2,20150225_230300,
W28,2/23/2015,2/27/2015,8,MCD,2/25/2015,2303,PSNIG,2,20150225_230300,
W29,2/23/2015,2/27/2015,7,MCD,2/25/2015,2303,PSNIG,2,20150225_230300,PSFER DISTANT
W29,2/23/2015,2/27/2015,7,MCD,2/25/2015,2303,PSORN,1,20150225_230300,
W36,2/23/2015,2/27/2015,3,MCD,2/25/2015,2303,LISPH,1,20150225_230300,
W36,2/23/2015,2/27/2015,3,MCD,2/25/2015,2303,PSNIG,2,20150225_230300,NAAMP 1/2
W37,2/23/2015,2/27/2015,5,MCD,2/25/2015,2303,PSNIG,2,20150225_230300,
W39,2/23/2015,2/27/2015,6,MCD,2/25/2015,2303,NOCAP,1,20150225_230300,
W40,2/23/2015,2/27/2015,10,MCD,2/25/2015,2303,PSCRU,1,20150225_230300,
W40,2/23/2015,2/27/2015,10,MCD,2/25/2015,2303,PSNIG,2,20150225_230300,"RAINING, OWL CALLING"
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,2303,LISPH,1,20150225_230300,
W41,2/23/2015,2/27/2015,1,MCD,2/25/2015,2303,PSNIG,2,20150225_230300,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2303,LISPH,2,20150225_230300,
W42,2/23/2015,2/27/2015,4,RKH,2/25/2015,2303,PSNIG,3,20150225_230300,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2303,LISPH,1,20150225_230300,
W43,2/23/2015,2/27/2015,9,MCD,2/25/2015,2303,PSCRU,2,20150225_230300,
W27,2/23/2015,2/27/2015,2,MCD,2/25/2015,2303,PSFER,2,20150225_230300,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,3,LISPH,2,20150226_000300,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,3,PSNIG,2,20150226_000300,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,3,PSNIG,1,20150226_000300,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,3,LISPH,2,20150226_000300,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,3,PSCRU,1,20150226_000300,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,3,PSNIG,1,20150226_000300,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,3,PSORN,2,20150226_000300,
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,3,PSNIG,2,20150226_000300,RAINING
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,3,PSORN,1,20150226_000300,
W36,2/23/2015,2/27/2015,3,MCD,2/26/2015,3,NOCAP,1,20150226_000300,"RAINING, PSNIG DISTANT"
W37,2/23/2015,2/27/2015,5,MCD,2/26/2015,3,PSNIG,2,20150226_000300,
W39,2/23/2015,2/27/2015,6,MCD,2/26/2015,3,NOCAP,1,20150226_000300,"PSNIG, PSFER DISTANT"
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,3,PSFER,1,20150226_000300,"PSNIG, PSCRU DISTANT"
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,3,LISPH,1,20150226_000300,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,3,PSFER,1,20150226_000300,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,3,PSNIG,1,20150226_000300,
W42,2/23/2015,2/27/2015,4,RKH,2/26/2015,3,LISPH,1,20150226_000300,NO NAAMP
W42,2/23/2015,2/27/2015,4,RKH,2/26/2015,3,PSNIG,3,20150226_000300,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,3,LISPH,2,20150226_000300,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,3,PSCRU,2,20150226_000300,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,3,PSFER,2,20150226_000300,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,1904,LISPH,1,20150226_190400,PSFER DISTANT
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,1904,PSFER,2,20150226_190400,PSFER DISTANT
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,1904,PSNIG,2,20150226_190400,PSFER DISTANT
W42,2/23/2015,2/27/2015,4,RKH,2/26/2015,1904,LISPH,2,20150226_190400,
W42,2/23/2015,2/27/2015,4,RKH,2/26/2015,1904,PSNIG,3,20150226_190400,PSCRU DISTANT
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,1904,LISPH,1,20150226_190400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,1904,PSCRU,2,20150226_190400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,1904,PSNIG,1,20150226_190400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,1904,PSFER,1,20150226_190400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,1904,PSNIG,1,20150226_190400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,1904,PSORN,1,20150226_190400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,1904,LISPH,2,20150226_190400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,1904,PSFER,1,20150226_190400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,1904,PSNIG,2,20150226_190400,
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,1904,PSFER,2,20150226_190400,
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,1904,PSNIG,3,20150226_190400,
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,1904,PSORN,2,20150226_190400,
W36,2/23/2015,2/27/2015,3,MCD,2/26/2015,1904,PSNIG,2,20150226_190400,RAINING
W36,2/23/2015,2/27/2015,3,MCD,2/26/2015,1904,PSORN,2,20150226_190400,
W37,2/23/2015,2/27/2015,5,MCD,2/26/2015,1904,PSNIG,3,20150226_190400,
W39,2/23/2015,2/27/2015,6,MCD,2/26/2015,1904,NOCAP,1,20150226_190400,"PSFER, PSNIG, PSORN DISTANT"
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,1904,PSFER,2,20150226_190400,
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,1904,PSNIG,2,20150226_190400,
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,1904,PSORN,2,20150226_190400,
W37,2/23/2015,2/27/2015,5,MCD,2/26/2015,2004,PSNIG,3,20150226_200400,
W39,2/23/2015,2/27/2015,6,MCD,2/26/2015,2004,NOCAP,1,20150226_200400,"PSNIG, PSORN DISTANT"
W36,2/23/2015,2/27/2015,3,MCD,2/26/2015,2004,PSNIG,2,20150226_200400,POSSIBLY PSFER IN DISTANCE
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,2004,PSORN,2,20150226_200400,
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,2004,PSNIG,3,20150226_200400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2004,PSNIG,2,20150226_200400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2004,LISPH,3,20150226_200400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2004,PSORN,1,20150226_200400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2004,PSFER,2,20150226_200400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2004,LISPH,2,20150226_200400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,2004,PSNIG,1,20150226_200400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,2004,PSCRU,2,20150226_200400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,2004,LISPH,2,20150226_200400,
W42,2/23/2015,2/27/2015,4,RKH,2/26/2015,2004,PSNIG,3,20150226_200400,
W42,2/23/2015,2/27/2015,4,RKH,2/26/2015,2004,LISPH,2,20150226_200400,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,2004,PSNIG,2,20150226_200400,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,2004,PSFER,1,20150226_200400,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,2004,LISPH,1,20150226_200400,
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,2004,PSORN,1,20150226_200400,
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,2004,PSNIG,2,20150226_200400,
W36,2/23/2015,2/27/2015,3,MCD,2/26/2015,2004,PSORN,2,20150226_200400,
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,2104,PSNIG,3,20150226_210400,
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,2104,PSORN,3,20150226_210400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2104,PSORN,2,20150226_210400,MAY BE TOO DISTANT
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2104,PSNIG,2,20150226_210400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2104,PSFER,1,20150226_210400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2104,LISPH,1,20150226_210400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2104,PSORN,1,20150226_210400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2104,PSNIG,2,20150226_210400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2104,PSFER,1,20150226_210400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2104,LISPH,1,20150226_210400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,2104,PSNIG,1,20150226_210400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,2104,PSCRU,2,20150226_210400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,2104,LISPH,3,20150226_210400,
W42,2/23/2015,2/27/2015,4,RKH,2/26/2015,2104,PSNIG,3,20150226_210400,
W42,2/23/2015,2/27/2015,4,RKH,2/26/2015,2104,LISPH,2,20150226_210400,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,2104,PSNIG,1,20150226_210400,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,2104,PSFER,1,20150226_210400,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,2104,LISPH,1,20150226_210400,
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,2104,PSORN,1,20150226_210400,
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,2104,PSNIG,2,20150226_210400,
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,2104,PSCRU,1,20150226_210400,
W36,2/23/2015,2/27/2015,3,MCD,2/26/2015,2104,PSNIG,2,20150226_210400,"RAINING, PSORN DISTANT"
W37,2/23/2015,2/27/2015,5,MCD,2/26/2015,2104,PSNIG,3,20150226_210400,PSORN DISTANT
W39,2/23/2015,2/27/2015,6,MCD,2/26/2015,2104,NOCAP,1,20150226_210400,"PSORN, PSNIG DISTANT"
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2204,PSNIG,1,20150226_220400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2204,PSORN,2,20150226_220400,
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,2204,PSFER,1,20150226_220400,
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,2204,PSNIG,3,20150226_220400,
W29,2/23/2015,2/27/2015,7,MCD,2/26/2015,2204,PSORN,3,20150226_220400,
W36,2/23/2015,2/27/2015,3,MCD,2/26/2015,2204,PSFER,1,20150226_220400,
W36,2/23/2015,2/27/2015,3,MCD,2/26/2015,2204,PSNIG,2,20150226_220400,
W36,2/23/2015,2/27/2015,3,MCD,2/26/2015,2204,PSORN,2,20150226_220400,OWL CALLING
W37,2/23/2015,2/27/2015,5,MCD,2/26/2015,2204,PSNIG,2,20150226_220400,PSORN DISTANT
W39,2/23/2015,2/27/2015,6,MCD,2/26/2015,2204,NOCAP,1,20150226_220400,"PSORN, PSNIG DISTANT"
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,2204,PSFER,1,20150226_220400,
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,2204,PSNIG,2,20150226_220400,
W40,2/23/2015,2/27/2015,10,MCD,2/26/2015,2204,PSORN,2,20150226_220400,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,2204,LISPH,1,20150226_220400,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,2204,PSFER,1,20150226_220400,
W41,2/23/2015,2/27/2015,1,MCD,2/26/2015,2204,PSNIG,2,20150226_220400,
W42,2/23/2015,2/27/2015,4,RKH,2/26/2015,2204,LISPH,2,20150226_220400,
W42,2/23/2015,2/27/2015,4,RKH,2/26/2015,2204,PSNIG,3,20150226_220400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,2204,LISPH,2,20150226_220400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,2204,PSCRU,2,20150226_220400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,2204,PSNIG,1,20150226_220400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2204,LISPH,1,20150226_220400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2204,PSFER,1,20150226_220400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2204,PSNIG,1,20150226_220400,BIRDS CALLING
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2204,LISPH,1,20150226_220400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2204,PSFER,1,20150226_220400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2304,LISPH,1,20150226_230400,
W43,2/23/2015,2/27/2015,9,MCD,2/26/2015,2304,PSCRU,2,20150226_230400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2304,PSNIG,1,20150226_230400,
W27,2/23/2015,2/27/2015,2,MCD,2/26/2015,2304,PSORN,1,20150226_230400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2304,LISPH,1,20150226_230400,
W28,2/23/2015,2/27/2015,8,MCD,2/26/2015,2304,PSFER,2,20150226_230400,
